48,59.21727,242406,83.75731,7,65.14102,88.90465,85.08993,40.82922,75.75755,0,0,40,74.45799,0
21,59.21727,197200,33.84457,10,65.14102,88.90465,75.54374,40.82922,75.75755,0,0,40,101.28616,0
19,59.21727,544091,77.62715,9,94.39751,48.29244,19.08505,40.82922,17.62992,0,0,25,101.28616,0
48,102.63071,265477,6.68907,12,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,0
31,59.21727,507875,2.261,5,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,43,101.28616,0
53,102.63071,88506,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,0
24,59.21727,172987,2.53667,13,29.94565,93.3206,0.00284,40.82922,75.75755,0,0,50,101.28616,0
49,59.21727,94638,77.62715,9,54.48241,48.29244,85.08993,40.82922,17.62992,0,0,40,101.28616,0
25,59.21727,289980,77.62715,9,65.14102,55.73805,62.34445,40.82922,75.75755,0,0,35,101.28616,0
57,37.05382,337895,2.53667,13,29.94565,70.54472,0.00284,12.91675,75.75755,0,0,40,101.28616,1
53,59.21727,144361,77.62715,9,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,38,101.28616,0
44,59.21727,128354,91.81189,14,24.07348,69.449,85.08993,40.82922,17.62992,0,0,40,101.28616,0
41,75.31494,101603,48.57877,11,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,40,101.28616,0
29,59.21727,271466,48.57877,11,65.14102,70.54472,62.34445,40.82922,75.75755,0,0,43,101.28616,0
25,59.21727,32275,33.84457,10,29.94565,69.449,19.08505,33.26936,17.62992,0,0,40,101.28616,0
47,59.21727,51835,65.91753,15,29.94565,70.54472,19.08505,40.82922,17.62992,0,1902,60,77.43496,1
50,37.05382,251585,2.53667,13,24.07348,69.449,62.34445,40.82922,75.75755,0,0,55,101.28616,1
47,109.39134,109832,77.62715,9,24.07348,69.449,62.34445,40.82922,75.75755,0,0,60,101.28616,0
43,59.21727,237993,33.84457,10,29.94565,93.3206,0.00284,40.82922,75.75755,0,0,40,101.28616,1
46,59.21727,216666,91.16262,3,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,40,6.24442,0
35,59.21727,56352,48.57877,11,29.94565,22.96235,0.00284,40.82922,75.75755,0,0,40,74.45799,0
41,59.21727,147372,77.62715,9,29.94565,48.29244,0.00284,40.82922,75.75755,0,0,48,101.28616,0
30,59.21727,188146,77.62715,9,29.94565,88.90465,0.00284,40.82922,75.75755,5013,0,40,101.28616,0
30,59.21727,59496,2.53667,13,29.94565,93.00907,0.00284,40.82922,75.75755,2407,0,40,101.28616,0
48,59.21727,149640,77.62715,9,29.94565,54.92552,0.00284,40.82922,75.75755,0,0,40,101.28616,0
42,59.21727,116632,42.05643,16,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,45,101.28616,1
29,59.21727,105598,33.84457,10,24.07348,93.3206,62.34445,40.82922,75.75755,0,0,58,101.28616,0
36,59.21727,155537,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,40,101.28616,0
28,59.21727,183175,33.84457,10,24.07348,48.29244,62.34445,40.82922,17.62992,0,0,40,101.28616,0
53,59.21727,169846,77.62715,9,29.94565,48.29244,19.08505,40.82922,17.62992,0,0,40,101.28616,1
49,109.39134,191681,33.84457,10,29.94565,69.449,0.00284,40.82922,75.75755,0,0,50,101.28616,1
19,59.21727,101509,33.84457,10,65.14102,70.54472,75.54374,40.82922,75.75755,0,0,32,101.28616,0
31,59.21727,309974,2.53667,13,54.48241,93.00907,75.54374,12.91675,17.62992,0,0,40,101.28616,0
29,102.63071,162298,2.53667,13,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,70,101.28616,1
23,59.21727,211678,33.84457,10,65.14102,88.90465,62.34445,40.82922,75.75755,0,0,40,101.28616,0
79,59.21727,124744,33.84457,10,29.94565,70.54472,95.46783,40.82922,75.75755,0,0,20,101.28616,0
27,59.21727,213921,77.62715,9,65.14102,22.96235,75.54374,40.82922,75.75755,0,0,40,6.24442,0
40,59.21727,32214,6.68907,12,29.94565,48.29244,0.00284,40.82922,75.75755,0,0,40,101.28616,0
18,59.21727,309634,83.75731,7,65.14102,22.96235,75.54374,40.82922,17.62992,0,0,22,101.28616,0
31,54.072,125927,89.82843,4,29.94565,58.60656,0.00284,40.82922,75.75755,0,0,40,101.28616,0
18,59.21727,446839,77.62715,9,65.14102,93.00907,62.34445,40.82922,75.75755,0,0,30,101.28616,0
52,59.21727,276515,2.53667,13,29.94565,22.96235,0.00284,40.82922,75.75755,0,0,40,106.04425,0
46,59.21727,51618,77.62715,9,29.94565,22.96235,19.08505,40.82922,17.62992,0,0,40,101.28616,0
59,59.21727,159937,77.62715,9,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,48,101.28616,0
44,59.21727,343591,77.62715,9,24.07348,49.43765,62.34445,40.82922,17.62992,14344,0,40,101.28616,1
53,59.21727,346253,77.62715,9,24.07348,93.00907,75.54374,40.82922,17.62992,0,0,35,101.28616,0
49,54.072,268234,77.62715,9,29.94565,79.41504,0.00284,40.82922,75.75755,0,0,40,101.28616,1
33,59.21727,202051,91.81189,14,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,50,101.28616,0
30,59.21727,54334,2.261,5,65.14102,93.00907,62.34445,40.82922,75.75755,0,0,40,101.28616,0
43,37.05382,410867,42.05643,16,65.14102,70.54472,62.34445,40.82922,17.62992,0,0,50,101.28616,1
57,59.21727,249977,48.57877,11,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,0
37,59.21727,286730,33.84457,10,24.07348,49.43765,85.08993,40.82922,17.62992,0,0,40,101.28616,0
28,59.21727,212563,33.84457,10,24.07348,88.90465,85.08993,12.91675,17.62992,0,0,25,101.28616,0
34,54.072,226296,2.53667,13,29.94565,79.41504,0.00284,40.82922,75.75755,0,0,40,101.28616,1
29,54.072,115585,33.84457,10,65.14102,55.73805,62.34445,40.82922,75.75755,0,0,50,101.28616,0
48,102.63071,191277,42.05643,16,29.94565,70.54472,0.00284,40.82922,75.75755,0,1902,60,101.28616,1
37,59.21727,202683,33.84457,10,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,48,101.28616,1
48,59.21727,171095,6.68907,12,24.07348,69.449,85.08993,40.82922,17.62992,0,0,40,22.90532,0
32,37.05382,249409,77.62715,9,65.14102,22.96235,75.54374,12.91675,75.75755,0,0,40,101.28616,0
76,59.21727,124191,91.81189,14,29.94565,69.449,0.00284,40.82922,75.75755,0,0,40,101.28616,1
44,59.21727,198282,2.53667,13,29.94565,69.449,0.00284,40.82922,75.75755,15024,0,60,101.28616,1
47,102.63071,149116,91.81189,14,65.14102,70.54472,62.34445,40.82922,17.62992,0,0,50,101.28616,0
20,59.21727,188300,33.84457,10,65.14102,93.3206,75.54374,40.82922,17.62992,0,0,40,101.28616,0
29,59.21727,103432,77.62715,9,65.14102,49.43765,62.34445,40.82922,75.75755,0,0,40,101.28616,0
32,109.39134,317660,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,7688,0,40,101.28616,1
30,59.21727,194901,83.75731,7,65.14102,55.73805,75.54374,40.82922,75.75755,0,0,40,101.28616,0
31,54.072,189265,77.62715,9,65.14102,48.29244,62.34445,40.82922,17.62992,0,0,40,101.28616,0
42,59.21727,124692,77.62715,9,29.94565,55.73805,0.00284,40.82922,75.75755,0,0,40,101.28616,0
24,59.21727,432376,2.53667,13,65.14102,93.00907,95.46783,40.82922,75.75755,0,0,40,101.28616,0
38,59.21727,65324,65.91753,15,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,1
56,102.63071,335605,77.62715,9,29.94565,22.96235,0.00284,40.82922,75.75755,0,1887,50,52.392,1
28,59.21727,377869,33.84457,10,29.94565,93.00907,19.08505,40.82922,17.62992,4064,0,25,101.28616,0
36,59.21727,102864,77.62715,9,65.14102,88.90465,75.54374,40.82922,17.62992,0,0,40,101.28616,0
53,59.21727,95647,2.261,5,29.94565,55.73805,0.00284,40.82922,75.75755,0,0,50,101.28616,0
56,109.39134,303090,33.84457,10,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,50,101.28616,0
49,54.072,197371,48.57877,11,29.94565,49.43765,0.00284,12.91675,75.75755,0,0,40,101.28616,1
55,59.21727,247552,33.84457,10,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,56,101.28616,0
22,59.21727,102632,77.62715,9,65.14102,49.43765,62.34445,40.82922,75.75755,0,0,41,101.28616,0
21,59.21727,199915,33.84457,10,65.14102,22.96235,75.54374,40.82922,17.62992,0,0,40,101.28616,0
40,59.21727,118853,2.53667,13,29.94565,69.449,0.00284,40.82922,75.75755,0,0,60,101.28616,0
30,59.21727,77143,2.53667,13,65.14102,69.449,75.54374,12.91675,75.75755,0,0,40,96.79255,0
29,75.31494,267989,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,50,101.28616,1
19,59.21727,301606,33.84457,10,65.14102,22.96235,75.54374,12.91675,75.75755,0,0,35,101.28616,0
47,59.21727,287828,2.53667,13,29.94565,69.449,19.08505,40.82922,17.62992,0,0,40,101.28616,1
20,59.21727,111697,33.84457,10,65.14102,48.29244,75.54374,40.82922,17.62992,0,1719,28,101.28616,0
31,59.21727,114937,6.68907,12,29.94565,48.29244,0.00284,40.82922,75.75755,0,0,40,101.28616,1
39,59.21727,365739,33.84457,10,24.07348,49.43765,62.34445,40.82922,75.75755,0,0,40,101.28616,0
28,59.21727,69621,6.68907,12,65.14102,93.00907,62.34445,40.82922,17.62992,0,0,60,101.28616,0
24,59.21727,43323,77.62715,9,65.14102,22.96235,62.34445,40.82922,17.62992,0,1762,40,101.28616,0
38,102.63071,120985,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,4386,0,35,101.28616,0
37,59.21727,254202,2.53667,13,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,50,101.28616,0
46,59.21727,146195,6.68907,12,24.07348,93.3206,62.34445,12.91675,17.62992,0,0,36,101.28616,0
38,37.05382,125933,91.81189,14,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,80.27436,1
43,102.63071,56920,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,60,101.28616,0
27,59.21727,163127,48.57877,11,29.94565,48.29244,19.08505,40.82922,17.62992,0,0,35,101.28616,0
20,59.21727,34310,33.84457,10,65.14102,93.00907,75.54374,40.82922,75.75755,0,0,20,101.28616,0
49,59.21727,81973,33.84457,10,29.94565,49.43765,0.00284,93.97203,75.75755,0,0,40,101.28616,1
61,109.39134,66614,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,40,101.28616,0
27,59.21727,232782,33.84457,10,65.14102,93.00907,75.54374,40.82922,17.62992,0,0,40,101.28616,0
19,59.21727,316868,33.84457,10,65.14102,22.96235,75.54374,40.82922,75.75755,0,0,30,6.24442,0
45,59.21727,196584,48.57877,11,65.14102,70.54472,62.34445,40.82922,17.62992,0,1564,40,101.28616,1
70,59.21727,105376,33.84457,10,65.14102,93.3206,95.46783,40.82922,75.75755,0,0,40,101.28616,0
31,59.21727,185814,77.62715,9,65.14102,54.92552,85.08993,12.91675,17.62992,0,0,30,101.28616,0
22,59.21727,175374,33.84457,10,29.94565,22.96235,0.00284,40.82922,75.75755,0,0,24,101.28616,0
36,59.21727,108293,77.62715,9,103.98017,22.96235,85.08993,40.82922,17.62992,0,0,24,101.28616,0
64,59.21727,181232,83.75731,7,29.94565,49.43765,0.00284,40.82922,75.75755,0,2179,40,101.28616,0
47,54.072,186009,33.84457,10,24.07348,48.29244,85.08993,40.82922,17.62992,0,0,38,6.24442,0
34,59.21727,198183,77.62715,9,65.14102,48.29244,62.34445,40.82922,17.62992,0,0,40,101.28616,0
33,59.21727,163003,2.53667,13,65.14102,69.449,95.46783,93.97203,17.62992,0,0,40,101.9084,0
21,59.21727,296158,77.62715,9,65.14102,49.43765,75.54374,40.82922,75.75755,0,0,35,101.28616,0
48,59.21727,187715,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,46,101.28616,0
23,59.21727,214542,2.53667,13,65.14102,55.73805,62.34445,40.82922,75.75755,0,0,40,101.28616,0
71,102.63071,494223,33.84457,10,54.48241,93.00907,85.08993,12.91675,75.75755,0,1816,2,101.28616,0
29,59.21727,191535,77.62715,9,24.07348,49.43765,62.34445,40.82922,75.75755,0,0,60,101.28616,0
42,59.21727,228456,2.53667,13,54.48241,22.96235,95.46783,12.91675,75.75755,0,0,50,101.28616,0
25,59.21727,252752,77.62715,9,65.14102,22.96235,85.08993,40.82922,17.62992,0,0,40,101.28616,0
44,109.39134,78374,91.81189,14,24.07348,69.449,85.08993,93.97203,17.62992,0,0,40,101.28616,0
28,59.21727,88419,77.62715,9,65.14102,69.449,62.34445,93.97203,17.62992,0,0,40,22.90532,0
45,102.63071,201080,91.81189,14,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,40,101.28616,1
36,59.21727,207157,33.84457,10,24.07348,22.96235,85.08993,40.82922,17.62992,0,0,40,6.24442,0
39,37.05382,235485,6.68907,12,65.14102,69.449,62.34445,40.82922,75.75755,0,0,42,101.28616,0
46,75.31494,102628,91.81189,14,103.98017,79.41504,85.08993,40.82922,75.75755,0,0,40,101.28616,0
18,59.21727,25828,83.75731,7,65.14102,55.73805,75.54374,40.82922,75.75755,0,0,16,101.28616,0
66,54.072,54826,48.57877,11,103.98017,70.54472,62.34445,40.82922,17.62992,0,0,20,101.28616,0
27,59.21727,124953,77.62715,9,65.14102,22.96235,62.34445,40.82922,75.75755,0,1980,40,101.28616,0
28,75.31494,175325,77.62715,9,29.94565,79.41504,0.00284,40.82922,75.75755,0,0,40,101.28616,0
51,59.21727,96062,33.84457,10,29.94565,93.00907,0.00284,40.82922,75.75755,0,1977,40,101.28616,1
27,59.21727,428030,2.53667,13,65.14102,49.43765,62.34445,40.82922,75.75755,0,0,50,101.28616,0
28,75.31494,149624,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,1
27,59.21727,253814,77.62715,9,3.84018,93.00907,85.08993,40.82922,17.62992,0,0,25,101.28616,0
21,59.21727,312956,77.62715,9,65.14102,49.43765,75.54374,12.91675,75.75755,0,0,40,101.28616,0
34,59.21727,483777,77.62715,9,65.14102,55.73805,62.34445,12.91675,75.75755,0,0,40,101.28616,0
18,59.21727,183930,77.62715,9,65.14102,22.96235,75.54374,40.82922,75.75755,0,0,12,101.28616,0
33,59.21727,37274,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,65,101.28616,0
44,54.072,181344,33.84457,10,29.94565,69.449,0.00284,12.91675,75.75755,0,0,38,101.28616,1
43,59.21727,114580,33.84457,10,24.07348,48.29244,62.34445,40.82922,17.62992,0,0,40,101.28616,0
30,59.21727,633742,33.84457,10,65.14102,49.43765,62.34445,12.91675,75.75755,0,0,45,101.28616,0
40,59.21727,286370,89.82843,4,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,40,6.24442,1
37,37.05382,29054,33.84457,10,29.94565,48.29244,0.00284,40.82922,75.75755,0,0,42,101.28616,1
34,59.21727,304030,77.62715,9,29.94565,48.29244,0.00284,12.91675,75.75755,0,0,40,101.28616,0
41,102.63071,143129,2.53667,13,24.07348,69.449,62.34445,40.82922,17.62992,0,0,40,101.28616,0
31,59.21727,99928,91.81189,14,29.94565,70.54472,19.08505,40.82922,17.62992,0,0,50,101.28616,0
58,75.31494,109567,42.05643,16,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,1,101.28616,1
38,59.21727,155222,33.84457,10,24.07348,88.90465,62.34445,12.91675,17.62992,0,0,28,101.28616,0
24,59.21727,159567,33.84457,10,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,40,101.28616,0
41,54.072,523910,2.53667,13,29.94565,49.43765,0.00284,12.91675,75.75755,0,0,40,101.28616,0
47,59.21727,120939,33.84457,10,29.94565,93.3206,0.00284,40.82922,75.75755,0,0,45,101.28616,0
41,37.05382,130760,2.53667,13,29.94565,93.3206,0.00284,40.82922,75.75755,0,0,24,101.28616,0
23,59.21727,197387,91.16262,3,29.94565,54.92552,95.46783,40.82922,75.75755,0,0,40,6.24442,0
36,59.21727,99374,33.84457,10,24.07348,49.43765,62.34445,40.82922,75.75755,0,0,40,101.28616,0
40,37.05382,56795,91.81189,14,65.14102,69.449,62.34445,40.82922,17.62992,14084,0,55,101.28616,1
35,59.21727,138992,91.81189,14,29.94565,70.54472,95.46783,40.82922,75.75755,7298,0,40,101.28616,1
24,102.63071,32921,77.62715,9,65.14102,93.00907,62.34445,40.82922,75.75755,0,0,40,101.28616,0
26,59.21727,397317,91.81189,14,65.14102,70.54472,62.34445,40.82922,17.62992,0,1876,40,101.28616,0
51,59.21727,259323,2.53667,13,29.94565,69.449,0.00284,40.82922,75.75755,0,0,50,101.28616,1
42,54.072,254817,33.84457,10,65.14102,70.54472,62.34445,40.82922,17.62992,0,1340,40,101.28616,0
37,75.31494,48211,77.62715,9,24.07348,48.29244,85.08993,40.82922,17.62992,0,0,35,101.28616,0
18,59.21727,140164,83.75731,7,65.14102,93.00907,75.54374,40.82922,17.62992,0,0,40,101.28616,0
36,59.21727,128757,2.53667,13,29.94565,22.96235,0.00284,12.91675,75.75755,7298,0,36,101.28616,1
35,59.21727,36270,77.62715,9,24.07348,49.43765,62.34445,40.82922,75.75755,0,0,60,101.28616,0
58,109.39134,210563,77.62715,9,29.94565,93.00907,19.08505,40.82922,17.62992,15024,0,35,101.28616,1
17,59.21727,65368,83.75731,7,65.14102,93.00907,75.54374,40.82922,17.62992,0,0,12,101.28616,0
44,54.072,160943,77.62715,9,29.94565,54.92552,0.00284,12.91675,75.75755,0,0,40,101.28616,0
37,59.21727,208358,77.62715,9,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,40,101.28616,1
35,59.21727,153790,33.84457,10,65.14102,93.00907,62.34445,107.92672,17.62992,0,0,40,101.28616,0
60,59.21727,85815,77.62715,9,29.94565,49.43765,0.00284,93.97203,75.75755,0,0,40,101.28616,0
54,109.39134,125417,89.82843,4,29.94565,88.90465,0.00284,40.82922,75.75755,0,0,40,101.28616,1
37,59.21727,635913,2.53667,13,65.14102,69.449,62.34445,12.91675,75.75755,0,0,60,101.28616,1
50,59.21727,313321,6.68907,12,24.07348,93.00907,62.34445,40.82922,17.62992,0,0,40,101.28616,0
38,59.21727,182609,2.53667,13,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,50,26.09642,0
45,59.21727,109434,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,55,101.28616,0
25,59.21727,255004,0.08597,6,65.14102,49.43765,62.34445,40.82922,75.75755,0,0,40,101.28616,0
31,59.21727,197860,33.84457,10,29.94565,55.73805,0.00284,40.82922,75.75755,0,0,40,101.28616,0
90,59.21727,51744,77.62715,9,65.14102,22.96235,62.34445,12.91675,75.75755,0,2206,40,101.28616,0
54,59.21727,176681,77.62715,9,29.94565,48.29244,0.00284,12.91675,75.75755,0,0,20,101.28616,0
53,54.072,140359,44.52684,1,65.14102,88.90465,62.34445,40.82922,17.62992,0,0,35,101.28616,0
18,59.21727,243313,77.62715,9,65.14102,93.00907,75.54374,40.82922,17.62992,0,0,40,101.28616,0
66,102.63071,167687,77.62715,9,29.94565,58.60656,0.00284,40.82922,75.75755,1409,0,50,101.28616,0
75,59.21727,314209,48.57877,11,103.98017,48.29244,62.34445,40.82922,17.62992,0,0,20,82.08523,0
65,59.21727,176796,77.62715,9,24.07348,48.29244,62.34445,40.82922,17.62992,0,0,40,101.28616,0
35,59.21727,538583,83.75731,7,54.48241,54.92552,62.34445,12.91675,75.75755,3674,0,40,101.28616,0
41,59.21727,130408,77.62715,9,24.07348,93.00907,85.08993,12.91675,17.62992,0,0,38,101.28616,0
25,59.21727,159732,33.84457,10,65.14102,48.29244,62.34445,40.82922,75.75755,0,0,42,101.28616,0
33,59.21727,110978,33.84457,10,24.07348,49.43765,95.46783,33.26936,17.62992,0,0,40,101.28616,0
28,59.21727,76714,65.91753,15,65.14102,70.54472,62.34445,40.82922,75.75755,0,0,55,101.28616,1
59,75.31494,268700,77.62715,9,29.94565,22.96235,0.00284,40.82922,75.75755,0,0,40,101.28616,0
40,75.31494,170525,33.84457,10,65.14102,48.29244,62.34445,40.82922,17.62992,0,0,38,101.28616,0
41,59.21727,180138,2.53667,13,29.94565,69.449,0.00284,40.82922,75.75755,0,0,50,80.27436,1
38,54.072,115076,91.81189,14,29.94565,69.449,0.00284,40.82922,75.75755,0,0,70,101.28616,1
23,59.21727,115458,77.62715,9,65.14102,54.92552,75.54374,40.82922,75.75755,0,0,40,101.28616,0
40,59.21727,347890,2.53667,13,29.94565,70.54472,0.00284,40.82922,75.75755,0,0,40,101.28616,1
41,102.63071,196001,77.62715,9,29.94565,22.96235,19.08505,40.82922,17.62992,0,0,20,101.28616,0
24,75.31494,273905,6.68907,12,29.94565,79.41504,0.00284,40.82922,75.75755,0,0,50,101.28616,0
38,59.21727,179488,33.84457,10,24.07348,49.43765,62.34445,40.82922,75.75755,0,1741,40,101.28616,0
58,59.21727,236596,77.62715,9,29.94565,48.29244,0.00284,40.82922,75.75755,0,0,45,101.28616,1
32,59.21727,183916,77.62715,9,65.14102,22.96235,62.34445,40.82922,17.62992,0,0,34,101.28616,0
40,59.21727,207578,6.68907,12,29.94565,93.3206,0.00284,40.82922,75.75755,0,1977,60,101.28616,1
41,59.21727,112763,65.91753,15,29.94565,70.54472,19.08505,40.82922,17.62992,0,0,40,101.28616,1
42,59.21727,390781,2.53667,13,29.94565,48.29244,19.08505,12.91675,17.62992,0,0,40,101.28616,0
59,54.072,171328,0.08597,6,103.98017,22.96235,85.08993,12.91675,17.62992,0,0,30,101.28616,0
19,54.072,27382,33.84457,10,65.14102,48.29244,75.54374,40.82922,75.75755,0,0,40,101.28616,0
58,59.21727,259014,33.84457,10,65.14102,54.92552,62.34445,40.82922,75.75755,0,0,20,101.28616,0
42,102.63071,303044,77.62715,9,29.94565,58.60656,0.00284,93.97203,75.75755,0,0,40,31.22626,1
20,59.21727,117789,77.62715,9,65.14102,22.96235,75.54374,40.82922,17.62992,0,0,40,101.28616,0
32,59.21727,172579,77.62715,9,54.48241,22.96235,62.34445,40.82922,17.62992,0,0,30,101.28616,0
45,59.21727,187666,48.57877,11,103.98017,69.449,62.34445,40.82922,17.62992,0,0,45,101.28616,0
50,59.21727,204518,89.82843,4,24.07348,49.43765,62.34445,40.82922,75.75755,0,0,40,101.28616,0
36,59.21727,150042,2.53667,13,24.07348,70.54472,75.54374,40.82922,17.62992,0,0,40,101.28616,0
45,59.21727,98092,77.62715,9,29.94565,93.00907,0.00284,40.82922,75.75755,0,0,60,101.28616,0
17,59.21727,245918,83.75731,7,65.14102,22.96235,75.54374,40.82922,75.75755,0,0,12,101.28616,0
59,59.21727,146013,33.84457,10,29.94565,93.00907,0.00284,40.82922,75.75755,4064,0,40,101.28616,0
26,59.21727,378322,83.75731,7,29.94565,49.43765,0.00284,40.82922,75.75755,0,0,40,101.28616,0
37,109.39134,257295,33.84457,10,29.94565,69.449,0.00284,93.97203,75.75755,0,0,75,105.36323,1
64,59.21727,21174,77.62715,9,29.94565,69.449,0.00284,40.82922,75.75755,0,0,40,101.28616,1
33,59.21727,185480,2.53667,13,65.14102,70.54472,62.34445,40.82922,17.62992,0,0,45,101.28616,0
33,59.21727,222205,77.62715,9,29.94565,49.43765,19.08505,40.82922,17.62992,0,0,40,101.28616,1
61,59.21727,69867,77.62715,9,29.94565,69.449,0.00284,40.82922,75.75755,0,0,40,101.28616,1
17,59.21727,191260,2.261,5,65.14102,22.96235,75.54374,40.82922,75.75755,1055,0,24,101.28616,0
50,102.63071,30653,91.81189,14,29.94565,58.60656,0.00284,40.82922,75.75755,2407,0,98,101.28616,0
27,54.072,209109,91.81189,14,65.14102,70.54472,75.54374,40.82922,75.75755,0,0,35,101.28616,0
30,59.21727,70377,77.62715,9,24.07348,70.54472,75.54374,40.82922,17.62992,0,0,40,101.28616,0
